	Row.names	Filtered_P6-17_mean	Filtered_P9-27_mean	theta	prob	log2FC	V2	V3	V4	V5	V6	V7	V8	V9
4716	TRINITY_DN80950_c0_g1::TRINITY_DN80950_c0_g1_i1::g.22701	33.5995830349667	7.00305181393333	0.457124465010249	0.903323401160575	2.26238766272723	NA	NA	NA	NA	NA	NA	NA	NA
4717	TRINITY_DN80955_c0_g1::TRINITY_DN80955_c0_g1_i1::g.22699	19.9277299024667	0.5	0.941169549547957	0.994247964260044	5.31670546763392	NA	NA	NA	NA	NA	NA	NA	NA
4718	TRINITY_DN8096_c0_g1::TRINITY_DN8096_c0_g1_i1::g.7886	33.5890621335667	26.8996103961	0.0888098500370131	0.137924402377217	0.320406236042325	NA	NA	NA	NA	NA	NA	NA	NA
4719	TRINITY_DN8096_c0_g2::TRINITY_DN8096_c0_g2_i1::g.7887	23.0215819923333	0.5	0.98690210158299	0.995241834889891	5.52491507058487	NA	NA	NA	NA	NA	NA	NA	NA
4720	TRINITY_DN80965_c0_g1::TRINITY_DN80965_c0_g1_i1::g.22710	0.5	38.4771602210667	-1.26179468583336	0.995895679674995	-6.2659304208621	NA	NA	NA	NA	NA	NA	NA	NA
4721	TRINITY_DN80985_c0_g1::TRINITY_DN80985_c0_g1_i1::g.22703	0.5	22.6490060660333	-0.981687234432423	0.994986444056214	-5.50137583500135	NA	NA	NA	NA	NA	NA	NA	NA
4722	TRINITY_DN80989_c0_g1::TRINITY_DN80989_c0_g1_i1::g.22707	0.5	18.6268290287667	-0.920098167341785	0.993126268697005	-5.21931019032387	NA	NA	NA	NA	NA	NA	NA	NA
4723	TRINITY_DN81002_c0_g1::TRINITY_DN81002_c0_g1_i1::g.22706	61.5951268866	30.4284045263333	0.265235857177224	0.644075002139795	1.01739752626239	NA	NA	NA	NA	NA	NA	NA	NA
4724	TRINITY_DN81020_c0_g1::TRINITY_DN81020_c0_g1_i1::g.12906	7.80889506403333	0.5	0.669708947437416	0.977526771936335	3.96511842565105	NA	NA	NA	NA	NA	NA	NA	NA
4725	TRINITY_DN81077_c0_g1::TRINITY_DN81077_c0_g1_i1::g.12921	0.5	23.7116571485667	-0.996369166475959	0.995719829125278	-5.56752458758814	NA	NA	NA	NA	NA	NA	NA	NA
4726	TRINITY_DN81079_c0_g1::TRINITY_DN81079_c0_g1_i1::g.12915	34.285652652	0.5	1.11707036685017	0.997450041203011	6.09953308008784	NA	NA	NA	NA	NA	NA	NA	NA
4727	TRINITY_DN81093_c0_g1::TRINITY_DN81093_c0_g1_i1::g.12923	0.5	18.5530521096333	-0.918866139604544	0.993111324438375	-5.21358463489938	NA	NA	NA	NA	NA	NA	NA	NA
4728	TRINITY_DN81126_c0_g1::TRINITY_DN81126_c0_g1_i1::g.9801	11.5466759294	0.530037588133333	0.764025860985533	0.989728921944642	4.44523910301552	NA	NA	NA	NA	NA	NA	NA	NA
4729	TRINITY_DN81131_c0_g1::TRINITY_DN81131_c0_g1_i1::g.9798	0.5	11.3953054475	-0.773649064500683	0.990079259992466	-4.51036769098574	NA	NA	NA	NA	NA	NA	NA	NA
4730	TRINITY_DN81132_c0_g1::TRINITY_DN81132_c0_g1_i1::g.9806	28.3557112964333	0.5	1.12544747963675	0.997564682049464	5.82556744131362	NA	NA	NA	NA	NA	NA	NA	NA
4731	TRINITY_DN81140_c0_g1::TRINITY_DN81140_c0_g1_i1::g.9794	0.5	20.7501328608333	-1.15307353504378	0.99606149493955	-5.3750486687952	NA	NA	NA	NA	NA	NA	NA	NA
4732	TRINITY_DN81163_c0_g1::TRINITY_DN81163_c0_g1_i1::g.9796	0.5	16.0074368003667	-0.873599564664809	0.992397121729554	-5.0006704088971	NA	NA	NA	NA	NA	NA	NA	NA
4733	TRINITY_DN81167_c0_g1::TRINITY_DN81167_c0_g1_i1::g.9817	28.6936441571	0.5	1.0582755726358	0.996568088829468	5.8426593001327	NA	NA	NA	NA	NA	NA	NA	NA
4734	TRINITY_DN81168_c0_g1::TRINITY_DN81168_c0_g1_i1::g.9799	0.5	10.7446012055	-0.756982362574352	0.98968313070432	-4.42554003186205	NA	NA	NA	NA	NA	NA	NA	NA
4735	TRINITY_DN81219_c0_g1::TRINITY_DN81219_c0_g1_i1::g.18208	0.5	32.4785285792667	-1.09910720918722	0.996091739303281	-6.02141436843629	NA	NA	NA	NA	NA	NA	NA	NA
4736	TRINITY_DN81229_c0_g1::TRINITY_DN81229_c0_g1_i1::g.18207	17.3495198276	0.5	0.898160438154881	0.993314373880032	5.11682382962597	NA	NA	NA	NA	NA	NA	NA	NA
4737	TRINITY_DN81286_c0_g1::TRINITY_DN81286_c0_g1_i1::g.18225	0.5	17.6433077548333	-0.903323753313921	0.99290642692199	-5.14104915658401	NA	NA	NA	NA	NA	NA	NA	NA
4738	TRINITY_DN81288_c0_g1::TRINITY_DN81288_c0_g1_i1::g.18204	24.5685080372667	0.5	1.00779331094059	0.995708612701325	5.61873834523739	NA	NA	NA	NA	NA	NA	NA	NA
4739	TRINITY_DN81297_c0_g1::TRINITY_DN81297_c0_g1_i1::g.18210	26.3737311913333	0.496009393833333	1.0375864230463	0.99629482323171	5.73259043511633	NA	NA	NA	NA	NA	NA	NA	NA
4740	TRINITY_DN81312_c0_g1::TRINITY_DN81312_c0_g1_i1::g.18217	0.5	27.5002354372667	-1.04437802347435	0.996655881755277	-5.78137206489641	NA	NA	NA	NA	NA	NA	NA	NA
4741	TRINITY_DN81349_c0_g1::TRINITY_DN81349_c0_g1_i1::g.3845	0.8489753483	0.5	0.15400837068384	0.332896094576342	0.763794567958462	NA	NA	NA	NA	NA	NA	NA	NA
4742	TRINITY_DN81360_c0_g1::TRINITY_DN81360_c0_g1_i1::g.3861	0.702380282433333	0.5	0.10587119906252	0.185997495266489	0.490324250505661	NA	NA	NA	NA	NA	NA	NA	NA
4743	TRINITY_DN81367_c0_g1::TRINITY_DN81367_c0_g1_i1::g.3848	113.110238962467	156.161575447033	-0.288040814544091	0.64333227497058	-0.465309981970708	NA	NA	NA	NA	NA	NA	NA	NA
4744	TRINITY_DN81372_c0_g1::TRINITY_DN81372_c0_g1_i1::g.3854	16.4057910543667	28.4672604534	-0.202434203908902	0.40913336738517	-0.795098502616499	NA	NA	NA	NA	NA	NA	NA	NA
4745	TRINITY_DN81379_c0_g1::TRINITY_DN81379_c0_g1_i1::g.3860	18.8964458725333	16.4630822261	0.0426401501181434	0.0336620786832323	0.198880448370369	NA	NA	NA	NA	NA	NA	NA	NA
4746	TRINITY_DN8139_c0_g1::TRINITY_DN8139_c0_g1_i1::g.22497	62.3363560237	33.6636902143333	0.368535828667157	0.827419582458461	0.888880488675299	NA	NA	NA	NA	NA	NA	NA	NA
4747	TRINITY_DN81409_c0_g1::TRINITY_DN81409_c0_g1_i1::g.3851	0.5	17.7396718071333	-0.905001620599943	0.992930859113086	-5.14890741418806	NA	NA	NA	NA	NA	NA	NA	NA
4748	TRINITY_DN81415_c0_g1::TRINITY_DN81415_c0_g1_i1::g.10011	20.4433719174667	0.5	0.949198209876982	0.994425238519141	5.35356126804153	NA	NA	NA	NA	NA	NA	NA	NA
4749	TRINITY_DN8142_c0_g1::TRINITY_DN8142_c0_g1_i1::g.22482	109.1027565151	155.86898671	-0.195682798734825	0.388442821840869	-0.514646350946872	NA	NA	NA	NA	NA	NA	NA	NA
4750	TRINITY_DN81420_c0_g1::TRINITY_DN81420_c0_g1_i1::g.10012	52.7349978585	0.5	1.39853311708841	0.999344217225313	6.72068882674615	NA	NA	NA	NA	NA	NA	NA	NA
4751	TRINITY_DN81435_c0_g1::TRINITY_DN81435_c0_g1_i1::g.9994	0.5	8.00479927013333	-0.67629601816892	0.985157114590574	-4.0008652259003	NA	NA	NA	NA	NA	NA	NA	NA
4752	TRINITY_DN81436_c0_g1::TRINITY_DN81436_c0_g1_i1::g.9997	0.5	40.5143202775	-1.17277738893082	0.995467170390025	-6.34036003107416	NA	NA	NA	NA	NA	NA	NA	NA
4753	TRINITY_DN81445_c0_g1::TRINITY_DN81445_c0_g1_i1::g.9991	0.5	11.9388843659333	-0.786989707464968	0.990384221168437	-4.57759612454417	NA	NA	NA	NA	NA	NA	NA	NA
4754	TRINITY_DN81458_c0_g1::TRINITY_DN81458_c0_g1_i1::g.10006	82.0998022774667	120.890853357233	-0.260083824888953	0.572388952525309	-0.558254441272779	NA	NA	NA	NA	NA	NA	NA	NA
4755	TRINITY_DN81462_c0_g1::TRINITY_DN81462_c0_g1_i1::g.10003	31.3332770591	27.4117971863667	0.0506845321797866	0.0476573463014212	0.192898747026568	NA	NA	NA	NA	NA	NA	NA	NA
4756	TRINITY_DN81504_c0_g1::TRINITY_DN81504_c0_g1_i1::g.9998	29.1189953644	3.48060140996667	0.572034245263903	0.961485910765321	3.06455206722131	NA	NA	NA	NA	NA	NA	NA	NA
4757	TRINITY_DN81512_c0_g1::TRINITY_DN81512_c0_g1_i1::g.10002	0.5	31.4158774967667	-1.08810491394068	0.996156596215465	-5.97342197236286	NA	NA	NA	NA	NA	NA	NA	NA
4758	TRINITY_DN81549_c0_g1::TRINITY_DN81549_c0_g1_i1::g.13346	20.9590139324333	13.8821346353333	0.126030993774483	0.246009529173716	0.594341417331027	NA	NA	NA	NA	NA	NA	NA	NA
4759	TRINITY_DN81552_c0_g1::TRINITY_DN81552_c0_g1_i1::g.13368	27.2301035250667	90.2255863061	-0.637172424210264	0.981208393621928	-1.72833414579094	NA	NA	NA	NA	NA	NA	NA	NA
4760	TRINITY_DN81580_c0_g1::TRINITY_DN81580_c0_g1_i1::g.13354	0.5	10.7446012055	-0.756982362574352	0.98968313070432	-4.42554003186205	NA	NA	NA	NA	NA	NA	NA	NA
4761	TRINITY_DN81607_c0_g1::TRINITY_DN81607_c0_g1_i1::g.13360	0.5	40.2514487417667	-1.44536072478933	0.997239784051418	-6.33096880494563	NA	NA	NA	NA	NA	NA	NA	NA
4762	TRINITY_DN81611_c0_g1::TRINITY_DN81611_c0_g1_i1::g.13351	10.7991197563333	0.5	0.758409708896697	0.989295568896809	4.43284181700505	NA	NA	NA	NA	NA	NA	NA	NA
4763	TRINITY_DN81632_c0_g1::TRINITY_DN81632_c0_g1_i1::g.4719	42.8483538234	15.4795609521333	0.398520286792883	0.862565758790838	1.46887522618077	NA	NA	NA	NA	NA	NA	NA	NA
